account_id,customer_id,account_type,balance
5936,912,Current,488040.12
5937,1303,Current,113789.86
5938,320,Current,324990.74
5939,3913,Current,217915.5
5940,263,Current,412631.65
5941,3609,Current,357776.36
5942,3285,Current,448542.8
5943,942,Current,221666.74
5944,2411,Current,485291.63
5945,1138,Savings,300349.46
5946,3980,Current,421407.17
5947,2810,Savings,158731.69
5948,2815,Current,75694.81
5949,2737,Current,201548.4
5950,1430,Savings,286704.34
5951,450,Current,81846.59
5952,3441,Current,308329.98
5953,358,Current,333437.4
5954,811,Current,494539.26
5955,2129,Savings,114604.64
5956,1341,Current,358917.58
5957,1912,Current,335788.9
5958,4306,Savings,494522.04
5959,1106,Savings,417323.74
5960,4963,Current,69775.51
5961,2934,Current,212179.59
5962,4105,Current,94171.27
5963,3378,Current,491495.26
5964,495,Savings,180840.76
5965,3056,Current,135073.9
5966,4544,Savings,280220.6
5967,2558,Savings,245815.65
5968,649,Current,416384.04
5969,4749,Savings,205798.87
5970,3941,Savings,313821.41
5971,34,Current,16695.85
5972,633,Savings,411139.38
5973,3380,Current,427820.76
5974,298,Current,38659.05
5975,4956,Savings,283716.69
5976,685,Savings,24431.42
5977,872,Current,196721.71
5978,4857,Current,155143.91
5979,2548,Savings,20333.22
5980,788,Current,442657.64
5981,2202,Current,66016.23
5982,4022,Current,431235.58
5983,1281,Savings,455755.54
5984,2579,Savings,410850.87
5985,1070,Current,332941.79
5986,4505,Current,343572.69
5987,1618,Savings,250038.37
5988,1625,Savings,55394.54
5989,3251,Current,410658.54
5990,3276,Savings,23878.65
5991,3666,Savings,313971.91
5992,3310,Savings,432400.75
5993,4053,Savings,107486.11
5994,2072,Savings,320025.83
5995,2930,Savings,475286.01
5996,3336,Current,88895.7
5997,3756,Current,454169.74
5998,2108,Savings,155745.63
5999,4713,Current,381630.26
6000,3391,Current,70934.09
6001,3532,Current,31375.25
6002,2621,Savings,142939.52
6003,4017,Current,40686.43
6004,3369,Savings,79324.19
6005,3064,Current,96930.71
6006,4501,Current,172337.53
6007,4912,Current,461596.23
6008,4619,Savings,30607.86
6009,572,Current,440920.28
6010,1341,Savings,381587.43
6011,408,Savings,200283.76
6012,2243,Savings,11214.8
6013,2017,Savings,301944.63
6014,4056,Current,352748.86
6015,2416,Current,114404.47
6016,1192,Current,173180.43
6017,3741,Current,474401.25
6018,4087,Current,439199.29
6019,441,Current,498561.18
6020,3871,Current,65609.88
6021,3223,Current,456842
6022,3939,Savings,393761.44
6023,4178,Savings,331086.68
6024,2424,Savings,281897.3
6025,84,Current,225890.45
6026,611,Savings,17063.59
6027,4689,Current,279959.15
6028,2389,Savings,307190.75
6029,1353,Savings,33947.97
6030,2128,Savings,61429.82
6031,4119,Savings,212411.84
6032,4145,Current,480242.87
6033,3849,Savings,483788.14
6034,1475,Current,258343.33
6035,586,Savings,171851.29
6036,2980,Current,282313.09
6037,4653,Savings,181468.68
6038,4332,Current,115068.79
6039,2874,Current,175788.76
6040,959,Savings,496956.24
6041,1827,Current,103083.1
6042,2173,Current,28881.05
6043,3829,Savings,257542.12
6044,165,Current,426806.14
6045,1774,Savings,470054.83
6046,1961,Current,305565.25
6047,2396,Savings,162016.38
6048,3685,Current,428584.49
6049,169,Current,105426.34
6050,1012,Savings,262000.51
6051,601,Savings,397279.91
6052,1495,Current,154975.12
6053,1247,Savings,486089.86
6054,4186,Savings,160348.65
6055,2152,Current,487363.98
6056,4139,Savings,383840.19
6057,3734,Savings,244308.92
6058,3031,Savings,222530.29
6059,3040,Savings,319591.99
6060,1067,Current,334696.79
6061,1520,Current,202927.42
6062,2092,Savings,65870.95
6063,2742,Current,77308.38
6064,4064,Savings,128411.83
6065,4023,Savings,241150.47
6066,1980,Current,302528.65
6067,4237,Current,247821.35
6068,2694,Savings,350484.05
6069,1564,Current,418065.57
6070,1599,Current,283290.47
6071,892,Current,181612.37
6072,2194,Savings,433316.49
6073,4803,Savings,490918.39
6074,2969,Current,486573.89
6075,4659,Savings,264126.63
6076,3275,Savings,371440.86
6077,147,Savings,210285.39
6078,2883,Savings,158524.07
6079,4730,Current,83807.52
6080,2328,Current,426279.11
6081,4452,Current,478913.12
6082,2959,Current,367552.64
6083,1582,Savings,36267.83
6084,3654,Savings,36545.22
6085,1747,Current,408823.97
6086,2700,Current,440049.54
6087,3466,Savings,429825.83
6088,3109,Current,315593.43
6089,1168,Savings,401511.39
6090,168,Savings,86593.41
6091,4329,Current,154538.35
6092,4613,Current,444014.66
6093,4275,Current,29144.16
6094,41,Current,61191.66
6095,1026,Current,114425.1
6096,438,Current,97447.25
6097,23,Current,450269.25
6098,4063,Current,493152.3
6099,1706,Savings,365362.09
6100,3832,Savings,354749.82
6101,4080,Current,338086.05
6102,3153,Savings,90313.99
6103,4224,Current,159312.4
6104,728,Savings,373683.38
6105,2851,Savings,334498.52
6106,1691,Current,67864.86
6107,216,Current,163260.62
6108,4937,Savings,366718.54
6109,2544,Current,126296.83
6110,4987,Current,404796.95
6111,943,Current,330220.01
6112,2586,Current,88729.56
6113,2153,Savings,276879.06
6114,52,Savings,383691.04
6115,3660,Savings,422054.41
6116,3691,Savings,333216.12
6117,3392,Current,3764.09
6118,3643,Savings,160926.39
6119,900,Savings,175437.78
6120,972,Savings,468911.77
6121,735,Current,227012.61
6122,156,Current,178209
6123,864,Current,139633.67
6124,3058,Current,215387.46
6125,633,Current,403204
6126,3762,Current,398304.15
6127,756,Current,28241.51
6128,2215,Savings,136783.27
6129,13,Savings,1503.42
6130,1519,Current,327369.28
6131,2804,Current,189866.56
6132,2492,Current,185700.87
6133,3235,Current,373278.71
6134,1578,Savings,294386.8
6135,3905,Current,487101.64
6136,685,Savings,169443.62
6137,3549,Current,307539.59
6138,1245,Savings,122587.74
6139,2433,Current,380617.67
6140,1523,Savings,155998.74
6141,3976,Savings,432043.42
6142,801,Current,475435.66
6143,2740,Savings,425032.39
6144,3792,Savings,418343.88
6145,104,Current,102716.15
6146,2428,Savings,272042.99
6147,1,Current,354961.46
6148,576,Current,75317.5
6149,1659,Savings,467342.27
6150,3096,Savings,176456.82
6151,461,Current,56665.02
6152,414,Current,199641.52
6153,3255,Savings,110906.63
6154,3766,Savings,166498.66
6155,481,Current,60088.32
6156,3770,Current,222089.49
6157,3529,Savings,52850.64
6158,4713,Current,206791.87
6159,265,Current,336876.73
6160,4502,Current,136301.4
6161,3443,Savings,431635.72
6162,1226,Savings,10181.04
6163,4015,Current,356362.67
6164,3706,Savings,128726.63
6165,1776,Current,174759.58
6166,3304,Current,269407.81
6167,3530,Savings,224048.79
6168,2078,Savings,469467.45
6169,1920,Savings,436481.71
6170,293,Current,33336.48
6171,2658,Current,244575.34
6172,2728,Current,8961.72
6173,1593,Savings,192937.53
6174,1241,Savings,33752.56
6175,2684,Current,223592.81
6176,4276,Savings,139234.67
6177,4389,Savings,453240.72
6178,1496,Current,376417.08
6179,3324,Current,469162.44
6180,976,Savings,225240.79
6181,3442,Current,28912.37
6182,2282,Savings,332291.22
6183,1775,Savings,187476.4
6184,4670,Current,319704.22
6185,3844,Savings,398357.06
6186,968,Savings,182924.53
6187,4200,Savings,354872.21
6188,3123,Savings,14140.3
6189,3606,Savings,152628.04
6190,2501,Current,299614.14
6191,492,Current,341494.6
6192,4476,Savings,164976.11
6193,4955,Savings,308497.42
6194,1276,Current,280302.61
6195,763,Savings,311502.72
6196,1316,Current,395013.61
6197,4382,Savings,11533.23
6198,4101,Current,478650.07
6199,410,Current,413605.68
6200,4282,Savings,446376.99
6201,2388,Current,430207.4
6202,3514,Current,435672.34
6203,3185,Savings,52310.41
6204,3823,Savings,417794.57
6205,2280,Savings,485204.28
6206,3353,Current,26026.34
6207,245,Current,370449.31
6208,2824,Savings,140785.15
6209,96,Current,311915
6210,3930,Current,356132.65
6211,4829,Current,351130.76
6212,1448,Current,499234.13
6213,275,Savings,30301.2
6214,685,Current,33185.53
6215,4260,Current,47089.63
6216,2848,Current,89858.58
6217,1248,Current,305775.66
6218,3836,Current,132720.22
6219,824,Current,295308.19
6220,2837,Savings,91393.71
6221,2973,Savings,299942.77
6222,311,Savings,6001.13
6223,3306,Savings,106913.64
6224,1097,Savings,222090.28
6225,3984,Current,28377.67
6226,2682,Current,425316.63
6227,1356,Current,253570.91
6228,1924,Current,370956.07
6229,2163,Savings,347368.26
6230,2098,Savings,46610.27
6231,4282,Savings,59477.36
6232,2567,Current,239166.72
6233,4932,Current,389559.73
6234,3037,Savings,106149.81
6235,4471,Current,491352.77
6236,2036,Savings,452925.3
6237,1678,Current,181446.32
6238,4131,Savings,305287.01
6239,1985,Savings,231959.91
6240,1367,Current,75677.08
6241,1806,Savings,140101.26
6242,2058,Savings,48905.73
6243,1676,Current,399042.66
6244,3954,Current,163622.11
6245,3582,Savings,276302.22
6246,4021,Savings,443353.4
6247,3063,Savings,7145.56
6248,2122,Current,385877.22
6249,4287,Savings,499509.72
6250,2498,Savings,306937.08
6251,2398,Savings,238452.05
6252,4433,Savings,260176.5
6253,1534,Current,367600.88
6254,4273,Current,374500.43
6255,4724,Savings,433778.13
6256,3702,Savings,383310.13
6257,1289,Current,434597.94
6258,3794,Savings,190884.16
6259,4290,Savings,184227.94
6260,4412,Savings,413383.57
6261,1114,Current,72659.11
6262,1662,Savings,486008
6263,3770,Current,424745.66
6264,521,Savings,185676.09
6265,1112,Current,373885.24
6266,1762,Current,383721.79
6267,2340,Current,238922.87
6268,2765,Current,425740.79
6269,4464,Current,106560.45
6270,3995,Savings,118948.5
6271,3602,Current,4942.83
6272,255,Current,124838.31
6273,1510,Savings,399249.06
6274,1230,Savings,492241.28
6275,3198,Current,226997.55
6276,2980,Savings,379973.9
6277,3988,Current,135644.78
6278,2361,Current,57772.52
6279,2685,Current,78188.88
6280,1385,Savings,7000.35
6281,1684,Current,386033.63
6282,2101,Current,400191.04
6283,1078,Current,61889.93
6284,4242,Savings,224336.44
6285,4580,Current,23137.96
6286,3544,Savings,303001.12
6287,2155,Current,38045
6288,3149,Savings,259831.07
6289,1245,Savings,36231.01
6290,1194,Current,8340.12
6291,1520,Current,253917.08
6292,4059,Savings,375349.86
6293,2011,Current,325813.29
6294,103,Current,188925.37
6295,2729,Current,456544.86
6296,2589,Savings,343603.69
6297,3141,Current,37585.77
6298,1756,Current,84887.53
6299,4332,Savings,339003.11
6300,4493,Current,381500.81
6301,4304,Savings,46789.3
6302,30,Current,50631.66
6303,4882,Savings,457129.36
6304,1674,Current,13807.89
6305,3392,Savings,254289.11
6306,2734,Current,131274.43
6307,2229,Savings,401306.94
6308,3998,Savings,390006.16
6309,1626,Savings,216335.26
6310,4050,Current,426985.45
6311,1741,Savings,388112.61
6312,596,Savings,342290.45
6313,4132,Savings,400714.91
6314,1909,Current,349515.82
6315,383,Current,285427.35
6316,4000,Current,479318.47
6317,3079,Current,89111.69
6318,4550,Savings,278513.56
6319,270,Savings,405556.8
6320,3871,Current,231863.78
6321,4902,Savings,356986.98
6322,1872,Savings,62398.26
6323,3166,Current,309939.58
6324,3611,Current,194436.63
6325,1780,Savings,66441.48
6326,1741,Savings,67332.63
6327,4009,Savings,224437.28
6328,139,Current,89689.15
6329,2003,Savings,247471.08
6330,2579,Savings,436570.55
6331,4367,Current,305905.61
6332,1367,Savings,207838.01
6333,200,Current,59057.93
6334,2819,Savings,432880.83
6335,1372,Current,45625.98
6336,4641,Savings,5832.32
6337,2820,Savings,49335.07
6338,349,Savings,486812.81
6339,569,Current,301381.18
6340,1482,Current,33153.35
6341,3252,Savings,78894.43
6342,4451,Savings,38505.63
6343,3677,Savings,89136.87
6344,4635,Savings,416427.74
6345,2554,Savings,38299.89
6346,2272,Current,308449.22
6347,675,Savings,408164.5
6348,294,Current,248170.23
6349,4022,Savings,19127.04
6350,2313,Current,25234.22
6351,4681,Savings,217518.58
6352,1677,Current,115116.47
6353,1695,Current,14583.98
6354,3296,Savings,211185.25
6355,2667,Savings,18798
6356,4721,Current,189555.17
6357,980,Current,122882.52
6358,2976,Savings,405257.84
6359,2769,Savings,104263.17
6360,1029,Savings,296249.36
6361,3631,Savings,28499.99
6362,4805,Savings,147414.8
6363,1,Current,155390.31
6364,1651,Current,283964.52
6365,3438,Current,169379.55
6366,1938,Savings,111925.91
6367,3145,Savings,330806.78
6368,4240,Current,240777.08
6369,1644,Savings,302900.93
6370,4818,Current,436922.82
6371,160,Savings,14804.59
6372,4528,Current,51883.86
6373,1161,Current,244583.15
6374,359,Savings,356970.74
6375,3527,Savings,324544.38
6376,2196,Current,181998.76
6377,146,Savings,289195.13
6378,3033,Current,255924.75
6379,2380,Current,430313.64
6380,2356,Savings,30268.52
6381,4113,Savings,381625.74
6382,4898,Savings,71081.87
6383,1386,Savings,48366.23
6384,2852,Savings,300423.4
6385,4486,Savings,203577.9
6386,130,Savings,425970.2
6387,2860,Savings,228762.29
6388,2815,Savings,459651.03
6389,4739,Savings,195551.57
6390,3781,Current,317364.83
6391,172,Current,201219.6
6392,3207,Savings,331276.42
6393,4221,Current,495810.42
6394,4949,Current,173542.56
6395,4407,Current,392507.38
6396,1349,Savings,71949.23
6397,29,Current,422812.93
6398,4553,Current,41086.05
6399,245,Savings,192343.32
6400,2781,Savings,142868.36
6401,3086,Current,45105.28
6402,2388,Savings,361568.55
6403,3843,Savings,343427.78
6404,4769,Current,468893.39
6405,2762,Savings,33148.83
6406,2430,Current,290653.58
6407,2910,Savings,478638.63
6408,418,Savings,73428.52
6409,152,Current,359730.66
6410,2868,Current,235765
6411,2582,Current,455724.37
6412,2084,Savings,405913.78
6413,1139,Current,102361.12
6414,761,Savings,477013.51
6415,4999,Savings,283180.91
6416,1307,Current,162377.4
6417,4273,Savings,132794.09
6418,3528,Current,221534.55
6419,1236,Savings,209752.9
6420,3602,Current,57060.52
6421,486,Current,7364.31
6422,1421,Current,85730.06
6423,2647,Savings,330710.25
6424,658,Savings,128048.29
6425,765,Current,211209.51
6426,1530,Savings,453832.93
6427,2838,Current,463126.47
6428,4029,Current,133685.82
6429,259,Savings,194795.52
6430,3680,Savings,176146.67
6431,4501,Current,277679.26
6432,4536,Savings,223360.06
6433,1673,Savings,377816.13
6434,3327,Savings,14123.81
6435,4450,Savings,400875.09
6436,3468,Current,217599.42
6437,894,Savings,406281.03
6438,3136,Current,193845.35
6439,3349,Current,188635.82
6440,3798,Current,191824.84
6441,2711,Savings,277985.22
6442,2892,Savings,372594.76
6443,637,Current,124658.85
6444,4699,Savings,178734.9
6445,128,Savings,257806.09
6446,982,Savings,72982.93
6447,2821,Current,382590.28
6448,878,Current,119970.21
6449,1255,Current,342055.58
6450,1155,Savings,123811.34
6451,4437,Current,169336.42
6452,4624,Savings,268824.57
6453,1001,Savings,389697.18
6454,1522,Savings,404851.39
6455,350,Current,98186.1
6456,3548,Current,110437.58
6457,123,Savings,406115.87
6458,1860,Current,10261.72
6459,3529,Current,232495.25
6460,3292,Savings,348330.31
6461,534,Savings,367492.87
6462,2691,Savings,422454.63
6463,832,Current,18466.9
6464,2900,Current,147325.45
6465,2512,Current,468167.17
6466,2273,Savings,424981.35
6467,4843,Savings,444924.08
6468,2026,Current,399442.23
6469,3857,Savings,276599.95
6470,2501,Savings,59106.7
6471,2601,Current,207162.7
6472,3479,Current,300132.41
6473,3784,Savings,282034.89
6474,1476,Current,114063.74
6475,3899,Savings,84532.18
6476,2167,Savings,245024.66
6477,352,Savings,338518.36
6478,646,Savings,163905.93
6479,3322,Current,341935.32
6480,895,Current,32382.76
6481,1914,Current,96405.44
6482,3673,Current,259663.32
6483,1890,Savings,474713.07
6484,4154,Current,192940.48
6485,4484,Savings,320829.31
6486,3535,Savings,466371.07
6487,711,Savings,235924.84
6488,61,Savings,340673.37
6489,1525,Savings,214452.23
6490,1969,Current,125925.96
6491,1762,Current,125442.48
6492,371,Savings,109709.54
6493,617,Current,97196.36
6494,615,Savings,172884.65
6495,3945,Savings,402591.63
6496,4601,Savings,207613.12
6497,536,Savings,370482.81
6498,2351,Current,191494.26
6499,1398,Savings,223171.87
6500,2092,Current,269800.17
6501,1876,Current,156705.89
6502,2299,Current,465938.37
6503,3421,Current,226580.13
6504,1590,Savings,326301.69
6505,3248,Current,296634.28
6506,3314,Current,116465.71
6507,155,Savings,273173.29
6508,4282,Current,112572.93
6509,1593,Savings,63163.14
6510,4482,Current,237487.32
6511,853,Current,187387.64
6512,3552,Savings,260022.07
6513,387,Current,448635.04
6514,4164,Savings,375776.71
6515,1064,Current,142882.06
6516,3295,Savings,278317.55
6517,1397,Current,33735.39
6518,1682,Current,346548.3
6519,279,Current,109547.49
6520,3555,Savings,40018.04
6521,4621,Savings,345084.17
6522,4230,Savings,95802.62
6523,1096,Savings,295146.73
6524,1651,Savings,153458.88
6525,56,Savings,2639.33
6526,4298,Savings,139314.9
6527,918,Savings,201518.67
6528,4015,Current,128280.8
6529,1515,Current,99596.64
6530,3336,Savings,102528.96
6531,1916,Current,324838.72
6532,1322,Current,405105.67
6533,4575,Savings,279574.61
6534,2981,Current,449138.46
6535,4749,Savings,183156.79
6536,4128,Savings,18054.97
6537,1433,Savings,100848.69
6538,3987,Savings,204636.43
6539,1954,Savings,252325.26
6540,596,Current,379853.85
6541,3728,Current,7656.33
6542,4186,Current,155575.78
6543,118,Current,80772.23
6544,2056,Savings,2896.53
6545,249,Savings,294242.42
6546,3420,Current,268976.38
6547,1423,Savings,222670.54
6548,1814,Current,452947.97
6549,4648,Savings,470942.1
6550,475,Savings,482805.37
6551,1506,Current,323477.74
6552,4235,Savings,137673.56
6553,4688,Current,125713.86
6554,2595,Savings,413940.05
6555,3455,Savings,122243.03
6556,1429,Savings,219896.92
6557,2462,Current,50467.34
6558,701,Current,216475.71
6559,1305,Savings,496706.01
6560,3186,Current,276717.74
6561,529,Current,193472.28
6562,307,Savings,139198.31
6563,635,Savings,281118.51
6564,8,Current,148132.14
6565,862,Savings,19537.02
6566,4603,Savings,378883.39
6567,1050,Current,274700.98
6568,2520,Current,201944.51
6569,1754,Current,272724.65
6570,4557,Current,351615.15
6571,3930,Savings,401689.17
6572,1065,Current,230136.78
6573,3337,Savings,352045.15
6574,1543,Current,320670.41
6575,1968,Current,279108.56
6576,4769,Savings,213895.13
6577,3888,Current,38152.05
6578,3383,Current,322563.62
6579,3402,Current,465813.21
6580,1997,Savings,238338.05
6581,3044,Current,390747.07
6582,4155,Current,177419.22
6583,2808,Current,226990.45
6584,4063,Current,281866.38
6585,4993,Current,482304.78
6586,4138,Savings,207585.26
6587,4389,Savings,220466.01
6588,2557,Savings,95864.43
6589,3092,Savings,141741.86
6590,2201,Current,162872.76
6591,1495,Current,416469.52
6592,3195,Current,320575.43
6593,1274,Savings,493061.08
6594,4236,Savings,309306.57
6595,4815,Savings,456656.18
6596,889,Savings,481304.6
6597,3590,Current,104953.21
6598,1326,Current,2274.43
6599,4161,Savings,152706.09
6600,4022,Current,45923.5
6601,1285,Current,305861.99
6602,4497,Savings,256741.24
6603,3075,Current,160191.76
6604,985,Savings,262480.62
6605,833,Current,459052.89
6606,26,Current,424133.4
6607,4116,Savings,312698.1
6608,1693,Savings,118220.57
6609,2491,Savings,84067.52
6610,3859,Current,294438.39
6611,1488,Current,450987.74
6612,541,Current,187366.62
6613,2986,Current,160352.24
6614,2469,Current,106881.97
6615,1217,Savings,486299.2
6616,4059,Savings,392323.94
6617,3231,Savings,435852.84
6618,2764,Current,239943.64
6619,4288,Current,58783.09
6620,4688,Current,4308.11
6621,235,Current,464125.87
6622,954,Current,439423.26
6623,548,Current,97645.66
6624,650,Current,189854.72
6625,171,Savings,147348.17
6626,3069,Current,300812.23
6627,4833,Savings,255622.42
6628,2404,Savings,115841.44
6629,3171,Current,164742.21
6630,2724,Current,132165.77
6631,137,Current,278740.59
6632,2199,Savings,209542.6
6633,3054,Savings,118498.03
6634,4300,Savings,406622.67
6635,2542,Current,294604.4
6636,3090,Savings,273820.73
6637,945,Current,379141.41
6638,4240,Savings,144935.38
6639,2369,Savings,97288.56
6640,1828,Current,263694.94
6641,2131,Current,53543.73
6642,3198,Savings,454004.32
6643,1976,Current,306620.24
6644,1350,Savings,327822.39
6645,4976,Savings,439707.76
6646,4921,Current,147858.81
6647,575,Savings,43298.55
6648,1617,Current,496823.15
6649,2651,Current,415868.17
6650,4970,Savings,459928
6651,3895,Savings,171976.57
6652,3174,Current,66428.87
6653,2045,Savings,191413.43
6654,1719,Current,174880.56
6655,4317,Savings,221588.16
6656,604,Current,55470.43
6657,431,Current,50422.76
6658,3269,Current,228260.44
6659,3111,Current,303496.76
6660,4752,Savings,371947.78
6661,1087,Current,435267.98
6662,3138,Current,109842.72
6663,652,Current,236354.7
6664,2691,Current,291727.89
6665,969,Savings,16023.82
6666,4955,Current,167906.94
6667,196,Savings,269508.47
6668,2276,Current,102485.45
6669,4329,Savings,189156.79
6670,4817,Current,202437.46
6671,2285,Savings,118537.93
6672,3184,Current,243965.28
6673,4473,Current,420748.31
6674,4951,Current,301659.31
6675,67,Current,259590.34
6676,1901,Savings,493463.96
6677,2434,Savings,270076.19
6678,1961,Current,292458.69
6679,2338,Savings,343812.35
6680,2385,Current,233765.93
6681,1526,Current,27594.78
6682,1129,Current,150778.32
6683,2815,Savings,240730.98
6684,3375,Savings,31395.28
6685,2737,Current,230573.38
6686,1337,Current,139355.6
6687,450,Current,159485.29
6688,741,Savings,305864.56
6689,2069,Current,399125.61
6690,1960,Current,273523.01
6691,4579,Savings,114965.47
6692,3391,Savings,338306.31
6693,153,Current,267935.38
6694,3935,Current,1211.8
6695,3848,Current,15672.08
6696,1568,Savings,419181.37
6697,4921,Savings,492579.03
6698,3226,Current,418924.37
6699,3917,Current,386825.63
6700,3232,Savings,46903.26
6701,3926,Current,34457.28
6702,3304,Savings,203759.41
6703,3602,Current,35930.85
6704,1905,Savings,383036.3
6705,3214,Savings,395769.12
6706,978,Savings,6164.99
6707,1622,Savings,372367.07
6708,3360,Savings,152220.07
6709,4225,Current,152276.34
6710,4998,Current,201797.62
6711,3001,Current,283943.84
6712,3707,Savings,389088.31
6713,1844,Current,149174.61
6714,2036,Current,482938.31
6715,2757,Current,52489.49
6716,893,Current,190765.02
6717,397,Savings,424074.04
6718,1447,Savings,448469.98
6719,4159,Savings,266785.04
6720,194,Savings,411586.53
6721,2912,Savings,429387.6
6722,2633,Savings,145128.84
6723,2908,Current,262793.59
6724,3431,Savings,20135.53
6725,653,Savings,438400.72
6726,1542,Savings,393031.49
6727,2590,Savings,403267.28
6728,120,Current,446278.57
6729,1007,Current,318994.88
6730,2680,Current,347900.24
6731,1192,Current,212154.28
6732,3419,Savings,326175.25
6733,1430,Current,225083.49
6734,4675,Savings,402359.55
6735,1854,Savings,414653.52
6736,3571,Current,452348.67
6737,164,Savings,276154.05
6738,2102,Current,224425.98
6739,3099,Savings,207670.38
6740,1436,Current,27471.66
6741,3395,Current,33599.23
6742,1752,Savings,267782.78
6743,517,Current,443984.56
6744,1480,Current,184932.34
6745,1152,Savings,128560.28
6746,3507,Current,350868.93
6747,2966,Current,215314.66
6748,521,Savings,409285.26
6749,505,Savings,380661
6750,4438,Current,368976.26
6751,3370,Current,338033.34
6752,3569,Current,152054.72
6753,425,Savings,436472.04
6754,4203,Savings,352975.04
6755,4180,Savings,446413.48
6756,1722,Current,491058.08
6757,2783,Current,412950.17
6758,2809,Current,63560.58
6759,4366,Current,403245.71
6760,20,Current,347088.33
6761,4188,Savings,418008.55
6762,2033,Current,484448.36
6763,3725,Current,423559.81
6764,2006,Current,387534.68
6765,3795,Current,309600.42
6766,4121,Current,10209.63
6767,4389,Savings,335268.42
6768,425,Current,336138.37
6769,2583,Current,209416.3
6770,2879,Savings,66438.82
6771,3290,Savings,331274.26
6772,3529,Savings,48759.97
6773,2858,Current,110043.89
6774,3602,Savings,164769.81
6775,9,Savings,60297.85
6776,4384,Current,189913.73
6777,1867,Current,136461.18
6778,1047,Savings,344289.74
6779,2083,Savings,31529.52
6780,1351,Savings,54625.57
6781,2908,Savings,477963
6782,4590,Current,122225.27
6783,2804,Savings,291332.73
6784,311,Savings,379744.03
6785,1714,Savings,373258.61
6786,1304,Current,71951.87
6787,2711,Current,384717.24
6788,3013,Current,469735.55
6789,3135,Savings,444168.36
6790,2471,Current,186362.31
6791,2828,Current,273636.3
6792,1800,Savings,297554.9
6793,4935,Current,104552.9
6794,242,Current,40644.25
6795,4420,Current,381167.79
6796,4481,Current,265846.65
6797,1531,Savings,339747.64
6798,4636,Current,241666.15
6799,4176,Savings,302395.5
6800,4247,Savings,7046.44
6801,584,Current,406997.96
6802,4822,Current,202701.91
6803,146,Current,377088.7
6804,2798,Current,79525.18
6805,2617,Current,320524.77
6806,30,Savings,456188.1
6807,3666,Savings,469707.58
6808,4159,Current,178983.81
6809,3703,Current,27673.85
6810,4750,Savings,332600.95
6811,284,Current,171359.29
6812,1040,Savings,126789.49
6813,4796,Savings,443447.79
6814,2356,Savings,290925.96
6815,3268,Current,459877.55
6816,2060,Current,497810.01
6817,1558,Savings,21675.22
6818,2441,Current,412522.26
6819,2203,Savings,341351.48
6820,1930,Savings,287504.47
6821,662,Savings,61275.51
6822,1482,Savings,378887.77
6823,3257,Current,454981.33
6824,590,Current,309574.12
6825,2070,Savings,446710.26
6826,677,Current,208139.32
6827,3444,Current,242224.57
6828,240,Current,347495.12
6829,1802,Current,92292.36
6830,2799,Current,183967.85
6831,205,Savings,54092.03
6832,1580,Savings,326058.37
6833,617,Current,40946.89
6834,4300,Savings,90058.28
6835,2708,Savings,494595.95
6836,383,Savings,419722.03
6837,4033,Current,35663.33
6838,3140,Current,355959.65
6839,2194,Savings,474751.09
6840,4505,Current,13076.25
6841,2432,Savings,278553.49
6842,1927,Savings,199513.02
6843,1150,Savings,66221.02
6844,2464,Current,418551.28
6845,2066,Current,237623.66
6846,313,Current,25073.87
6847,3224,Savings,215599.25
6848,1941,Current,454035.71
6849,4329,Savings,37127.47
6850,1002,Savings,20638.14
6851,3762,Savings,403353.2
6852,209,Current,235991.04
6853,4367,Savings,363481.09
6854,779,Current,31415.69
6855,2825,Current,136440.47
6856,3511,Current,270136.83
6857,3035,Current,378416.52
6858,3686,Savings,443313.48
6859,1843,Current,314587.55
6860,2624,Current,384337.56
6861,4942,Savings,416895.32
6862,170,Savings,371399.98
6863,3958,Current,270427.08
6864,3295,Current,81955.27
6865,353,Savings,145217.2
6866,1754,Savings,133017.51
6867,1737,Savings,132605.39
6868,4462,Savings,13994.22
6869,3793,Savings,2070.22
6870,1261,Current,476527.6
6871,3839,Current,169438.12
6872,3660,Current,101957.97
6873,3557,Current,395161.18
6874,733,Current,106198.69
6875,1143,Current,41253.53
6876,3860,Savings,410277.33
6877,1658,Savings,97037.08
6878,2859,Savings,45775.95
6879,1436,Current,478371.84
6880,2034,Savings,272497.29
6881,434,Current,277141.48
6882,107,Current,440390.87
6883,648,Savings,83966.81
6884,3010,Savings,151989.94
6885,1898,Savings,199506.07
6886,2610,Current,461373.58
6887,1040,Savings,50861.9
6888,3648,Savings,351481.57
6889,4232,Savings,1394.7
6890,4349,Savings,482312.52
6891,3719,Current,450250.15
6892,1909,Current,65219.03
6893,2735,Savings,466123.28
6894,3965,Savings,414233.5
6895,3700,Savings,37273.07
6896,3703,Savings,468061.49
6897,4376,Current,263463.8
6898,3549,Current,210173.02
6899,2517,Savings,146121.58
6900,1927,Current,437558.43
6901,2547,Current,275078.73
6902,2750,Savings,318262.49
6903,2391,Savings,172053.29
6904,2602,Current,222684.69
6905,3112,Current,359007.2
6906,1812,Current,45130.2
6907,3161,Savings,113052.26
6908,1320,Savings,328636.99
6909,247,Savings,133254.19
6910,140,Current,356529.03
6911,507,Current,398214.87
6912,629,Current,322422.72
6913,800,Current,364469.13
6914,1823,Savings,112574.76
6915,2515,Current,455532.41
